Crash_ID,Unit_Nbr,Unit_Desc_ID,Veh_Parked_Fl,Veh_HNR_Fl,Veh_Lic_State_ID,VIN,Veh_Mod_Year,Veh_Color_ID,Veh_Make_ID,Veh_Mod_ID,Veh_Body_Styl_ID,Emer_Respndr_Fl,Ownr_Zip,Fin_Resp_Proof_ID,Fin_Resp_Type_ID,Veh_Dmag_Area_1_ID,Veh_Dmag_Scl_1_ID,Force_Dir_1_ID,Veh_Dmag_Area_2_ID,Veh_Dmag_Scl_2_ID,Force_Dir_2_ID,Veh_Inventoried_Fl,Veh_Transp_Name,Veh_Transp_Dest,Veh_Cmv_Fl,Cmv_Fiveton_Fl,Cmv_Hazmat_Fl,Cmv_Nine_Plus_Pass_Fl,Cmv_Veh_Oper_ID,Cmv_Carrier_ID_Type_ID,Cmv_Carrier_Zip,Cmv_Veh_Type_ID,Cmv_GVWR,Cmv_RGVW,Cmv_Hazmat_Rel_Fl,Hazmat_Cls_1_ID,Hazmat_IDNbr_1_ID,Hazmat_Cls_2_ID,Hazmat_IDNbr_2_ID,Cmv_Cargo_Body_ID,Cmv_Evnt1_ID,Cmv_Evnt2_ID,Cmv_Evnt3_ID,Cmv_Evnt4_ID,Cmv_Tot_Axle,Cmv_Tot_Tire,Contrib_Factr_1_ID,Contrib_Factr_2_ID,Contrib_Factr_3_ID,Contrib_Factr_P1_ID,Contrib_Factr_P2_ID,Veh_Dfct_1_ID,Veh_Dfct_2_ID,Veh_Dfct_3_ID,Veh_Dfct_P1_ID,Veh_Dfct_P2_ID,Veh_Trvl_Dir_ID,First_Harm_Evt_Inv_ID,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,Cmv_Disabling_Damage_Fl,Cmv_Bus_Type_ID,Trlr_GVWR,Trlr_RGVW,Trlr_Type_ID,Trlr_Disabling_Dmag_ID,Cmv_Intermodal_Container_Permit_Fl,CMV_Actual_Gross_Weight
16831878,1,1,N,N,33,JM1GG12L561102436,2006,17,63,1210,104,N,78738,1,1,1,4,12,,,,N,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
16831878,2,1,N,N,43,1YVHZ8DHXC5M38422,2012,2,63,1210,104,N,78744,1,1,6,2,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
16831885,1,1,N,N,43,1HGCT1A71DA014593,2013,2,44,236,100,N,78747,1,2,12,1,1,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831888,1,1,N,N,43,1FMCU0GD8JUD36625,2018,3,37,711,69,N,78751,1,2,4,2,1,18,1,3,Y,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,19,60,59,,,,,,,,7,1,0,1,0,0,0,1,0,,,,,,,,
16831890,1,1,N,N,43,3GNEC22059G183174,2009,2,107,730,30,N,,2,,2,3,11,,,,Y,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831891,1,1,N,N,43,1FTRW12W88KB22974,2008,16,37,2324,30,N,78758,1,2,12,0,2,,,,N,N/A,N/A,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831891,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,9,1,0,1,0,0,0,1,0,,,,,,,,
16831892,1,1,N,N,43,2FABP7BV3AX136573,2010,2,37,995,104,N,78664,1,1,2,3,12,,,,N,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,3,1,0,0,1,0,0,1,0,,,,,,,,
16831893,1,1,N,N,43,3GNEK12Z95G226582,2005,3,107,730,104,N,78660,1,1,2,7,,3,4,11,Y,MR EAST TOWING,MR EAST TOWING,N,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,4,1,0,0,1,0,0,1,0,,,,,,,,
16831893,2,1,N,N,43,3VWLZ7AJ1BM393877,2011,9,96,316,104,N,78728,1,1,,,,,,,Y,FINGER TOWING SERVICE,FINGER TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
16831893,3,1,N,N,43,5NPEB4AC4CH424644,2012,17,45,462,104,N,78758,1,1,3,4,10,,,,Y,AUS-TEX AUTO ENTERPRISES LLC,AUS-TEX AUTO ENTERPRISES LLC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8,2,0,0,1,0,0,1,0,,,,,,,,
16831894,1,1,N,N,43,JN8CS1MU6GM670377,2016,2,47,2397,69,N,77901,1,2,2,4,2,14,2,2,Y,TEXAN TOWING,TEXAN TOWING,N,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,6,1,0,0,0,2,0,0,0,,,,,,,,
16831895,1,1,N,N,43,WBAVA33518K052939,2008,16,14,652,104,N,78664,1,2,10,3,3,,,,N,AUS-TEX AUTO ENTERPRISES LLC,AUS-TEX AUTO ENTERPRISES LLC,N,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831896,1,1,N,N,43,1ZVFT80N975367677,2007,9,37,96,100,N,78701,1,1,4,1,3,,,,N,REMOVED BY DRIVE,REMOVED FROM SCENE,N,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,5,1,0,0,0,2,0,0,0,,,,,,,,
16831896,2,1,Y,N,43,1FT7W2B61GEC25356,2016,12,37,2325,30,Y,78702,4,,13,1,8,,,,N,REMOVED BY DRIVER,REMOVED FROM SCENE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831897,1,1,N,N,43,3FAHP0HA2AR246471,2010,17,37,1097,104,N,78757,1,2,11,5,7,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831897,2,1,N,N,43,2GCEC19V651309839,2005,8,107,2202,30,N,78750,1,2,12,4,3,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831926,1,1,N,N,43,1FTNX21S1XEC02775,1999,2,37,2325,30,N,78612,1,2,7,3,8,,,,N,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831926,2,1,N,N,43,2G1WF52EX59157281,2005,17,107,53,104,N,78753,1,2,3,4,11,,,,N,PRONTO WRECKER SERVICE NORTH,PRONTO WRECKER SERVICE NORTH,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16831927,1,1,N,N,43,28695341850006145,2005,9,37,2324,30,N,78626,1,1,2,2,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,2,1,0,0,0,2,0,0,0,,,,,,,,
16831927,2,1,N,N,43,WDDSJ4EB5EN036452,2014,2,65,118,104,N,78253,1,1,6,3,6,,,,N,EZ AUTO AND TOWING SERVICE,601 E BEN WHITE BLVD,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,1,0,1,0,0,0,1,0,,,,,,,,
16831928,1,1,N,N,43,2HGFB2F57CH306410,2012,9,44,236,104,N,78721,1,1,2,2,12,,,,N,620 LAKESIDE TOWING,TOW YARD,N,,,,,,,,,,,,,,,,,,,,,,22,,,64,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831928,2,1,N,N,43,1NXBR32E35Z553374,2005,18,91,380,104,N,78753,1,1,13,2,9,,,,N,LAKESIDE,TOW YARD,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,1,0,4,0,1,0,,,,,,,,
16831928,3,1,N,N,43,4T1BD1FK0CU007549,2012,10,91,380,104,N,78759,1,1,11,2,10,,,,N,NA,NA,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,2,0,0,0,1,0,0,0,,,,,,,,
16831928,4,1,N,N,43,1C4RJFJG4EC463865,2014,2,429,1116,69,N,78759,1,1,13,1,9,,,,N,NA,NA,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,2,0,0,0,1,0,0,0,,,,,,,,
16831929,1,1,N,N,43,1G1ZB5EB4AF196315,2010,2,107,56,104,N,,2,,2,4,12,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831929,2,1,N,N,43,1FDUF5GY4GEA66939,2015,3,37,865,30,N,75963,1,2,6,3,6,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831930,1,1,N,N,43,5NPDH4AEXBH060174,2011,17,45,480,104,N,78704,1,2,15,4,9,7,3,6,N,HARPERS TOWING SERVICE INC,HARPERS TOWING SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
16831931,1,1,N,N,43,JM3KE2DY1E0427157,2014,21,63,2471,104,N,78703,1,2,11,1,11,,,,N,ARMADA TOWING,ARMADA TOWING,N,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831932,1,1,N,N,43,5FNYF3H53FB028002,2015,17,44,761,69,N,78745,1,1,3,2,11,,,,N,N/A,N/A,N,,,,,,,,,,,,,,,,,,,,,,29,,,48,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831932,2,1,N,N,43,1G1FG1R75K0123977,2019,21,107,46,100,N,78753,1,1,4,6,3,,,,N,EZ AUTO AND TOWING SERVICE,DON HEWLETT CHEVROLET GEORGETOWN,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
16831933,1,1,N,N,43,1HGCM56187A198427,2007,3,44,236,104,N,78681,1,2,2,6,12,,,,N,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,44,,,20,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831933,2,1,N,N,43,1GNDS13S982206133,2008,18,107,732,69,N,78728,1,2,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,0,1,0,0,,,,,,,,
16831934,1,1,N,N,43,1GNEC13R1XJ448921,1999,16,107,547,69,N,78744,1,1,4,3,2,,,,N,EZ AUTO AND TOWING SERVICE,CHAUTEAU VILLAGE,N,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831934,2,1,Y,N,43,KL1TD56687B062584,2007,21,107,920,104,N,78745,2,,7,3,7,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,0,0,0,0,,,,,,,,
16831935,1,1,N,N,43,3VWRM71K49M047804,2009,2,96,316,104,N,78729,1,1,2,3,12,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,2,1,0,0,1,0,0,1,0,,,,,,,,
16831935,2,1,N,N,43,1FADP5AU9DL501832,2013,21,37,2320,104,N,78717,1,1,2,3,11,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
16831936,1,1,N,N,43,1GCRCSE00BZ461118,2011,21,107,658,30,N,78746,1,1,7,1,7,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
16831936,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9,1,0,1,0,0,0,1,0,,,,,,,,
16831937,1,1,N,N,43,3D73Y4CL3AG140209,2010,9,109,2271,30,N,78245,1,2,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831937,2,6,,,,,,,,,,,78245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9,2,0,0,0,0,0,0,0,,,,,,,,
16831937,3,1,N,N,43,1FTEW1CP1GKF67027,2016,16,37,2324,30,N,78132,1,2,2,4,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,5,1,0,2,0,0,2,2,0,,,,,,,,
16831937,4,1,N,N,43,5TDZT34A23S205016,2003,10,91,722,104,N,78613,1,2,2,2,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,0,1,0,0,0,,,,,,,,
16831938,1,1,N,N,43,5N1AT2MTXJC753607,2018,9,71,1310,69,N,78754,1,2,2,4,12,,,,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16831938,2,1,N,N,43,1G4GD2218S4714678,1995,3,105,33,100,N,78660,1,2,13,3,9,,,,N,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,1,0,0,0,1,0,,,,,,,,
16831939,1,1,N,N,43,JM1DKFD73J0307105,2018,9,63,3917,104,N,78702,1,2,2,3,,,,,N,FINGER TOWING SERVICE,FINGER TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16831939,2,1,N,N,43,KL4CJASB1JB623710,2018,17,105,1041,69,N,78731,1,2,2,3,2,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,2,0,0,2,0,,,,,,,,
16831940,1,1,N,N,43,JM1BJ245221547405,2002,17,63,434,104,N,78749,1,1,2,2,12,,,,N,ATX-VIP TOWING SERVICES,4600 MONTEREY OAKS BLVD,N,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831940,2,1,N,N,43,JH4CU2F60AC013760,2010,21,1,1430,104,N,75075,1,1,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,0,0,0,1,0,0,,,,,,,,
16831941,1,1,N,N,43,3VWJX7AJ2AM025932,2010,2,96,316,104,N,78741,1,2,2,4,12,,,,Y,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831941,2,1,N,N,43,JT4UN24D5V0044109,1997,21,91,178,30,N,78702,1,2,10,4,3,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
16831942,1,1,N,N,43,JKAEXEE19FDA19838,2018,2,53,1532,71,N,78745,1,2,4,4,12,,,,Y,A-TEX TOWING,,N,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,1,1,0,1,0,0,0,1,0,,,,,,,,
16831942,2,1,N,N,43,ZFBCFXCT4GP484480,2016,18,35,2314,100,N,78745,1,2,15,5,12,,,,Y,ROCHAS TOWING SERVICE,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831943,1,1,N,N,43,JF2SH6DC4AH743757,2010,17,85,646,104,N,78640,1,2,3,4,11,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831943,2,1,N,N,43,5FNYF28106B019006,2006,3,44,761,104,N,78759,1,2,4,3,1,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
16831944,1,1,N,N,43,JTHHE5BC4F5008881,2015,21,58,1050,100,N,78732,1,2,2,5,12,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,1805 AIRPORT COMMERCE DRIVE,N,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,6,1,0,1,0,0,0,1,0,,,,,,,,
16831944,2,1,N,N,43,JTDKN3DUXC1603965,2012,16,91,702,104,N,78748,1,2,6,2,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16831945,1,1,N,N,43,2G1WT55KX69390041,2006,9,107,53,104,N,,2,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,5,1,0,0,0,0,1,0,0,,,,,,,,
16831945,2,1,N,N,43,1YVHZ8CH0A5M03161,2010,2,63,2475,104,N,75087,1,1,6,2,6,2,1,12,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831945,3,1,N,N,43,JTDKDTB34C1513904,2012,17,91,702,104,N,78620,1,1,6,1,6,2,1,12,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,0,1,0,0,0,,,,,,,,
16831945,4,1,N,N,43,1C6RR6GGXES129675,2014,2,109,82,30,N,76661,1,1,6,1,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,0,1,0,0,0,,,,,,,,
16831946,1,1,N,N,43,1GCHK23U07F155534,2007,2,107,658,30,N,78753,1,1,2,3,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831946,2,1,N,N,43,1C4RDHAG8HC757714,2017,9,109,635,104,N,76574,1,1,6,3,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,3,2,0,0,,,,,,,,
16831947,1,1,N,N,43,4V4NC9RF61N316956,2001,10,98,4410,87,N,76693,1,2,1,1,12,,,,N,,,Y,Y,N,N,2,2,76693,98,50000,0,N,,,,,98,18,,,,,,74,,,,,,,,,,3,1,0,0,0,1,0,0,0,N,0,,,,,N,
16831947,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9,2,0,0,0,0,0,0,0,,,0,0,1,N,,
16831948,1,1,N,N,43,1FMPU17L94LB19870,2004,10,37,554,69,N,78757,1,2,3,4,11,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831949,1,1,N,N,43,5NPD84LF1HH072969,2017,3,45,480,104,N,76543,1,2,4,4,1,,,,N,SOUTHSIDE WRECKER INC,8200 S. CONGRESS AVE,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,1,1,0,0,1,1,0,1,0,,,,,,,,
16831953,1,1,N,N,59,4V4NC9EH2GN928166,2015,21,98,185,106,N,,1,3,2,3,12,3,3,11,Y,SOUTHSIDE WRECKER INC,8200 S. CONGRESS AVE,Y,Y,N,N,1,2,,9,0,80000,N,,,,,3,1,18,10,3,5,,74,,,,,,,,,,1,1,0,0,0,1,0,0,0,Y,0,,,,,Y,72000
16831953,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9,2,0,0,0,0,0,0,0,,,0,68000,1,Y,,
16831980,1,1,N,N,43,JN8AS5MV9AW608720,2010,17,71,1310,104,N,79407,1,2,2,3,12,,,,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831981,1,1,N,N,43,2G1FT1EW4A9172083,2010,9,107,46,100,N,78724,1,1,2,2,12,,,,N,ARMADA TOWING,ARMADA TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831981,2,1,N,N,43,1VWCM7A37FC024917,2015,21,96,473,104,N,78721,1,1,6,2,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831982,1,1,N,N,43,2C3LA43R38H321862,2008,2,21,65,104,N,78617,2,,12,3,2,3,1,11,N,,,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16831982,2,1,N,N,43,5NPDH4AEXEH517019,2014,17,45,480,104,N,78727,2,,3,4,11,,,,Y,A-TEX TOWING,5526 1/2 W HWY 290,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16831982,3,1,N,N,43,2CTALSEC7B6422503,2011,2,39,660,69,N,78741,1,1,12,4,2,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,2,0,0,0,1,0,0,0,,,,,,,,
16831983,1,1,N,N,43,5TDZK3EH7DS115327,2013,2,91,721,69,N,78613,1,1,15,3,9,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16831983,2,1,N,N,43,JM1BL1UF3C1644174,2012,9,63,1210,104,N,78722,1,1,4,3,2,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16832779,1,1,N,N,43,ML32A4HJ0FH054387,2015,2,68,342,104,N,78741,1,1,10,2,3,2,1,12,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16832779,2,1,N,N,43,3GSCL33P99S626980,2009,17,81,747,104,N,78744,1,1,15,2,9,,,,Y,NONE,NONE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,1,0,0,0,1,0,,,,,,,,
16833413,1,1,N,N,43,3GCPCREC9HG380542,2017,2,107,658,30,N,78640,1,2,16,3,3,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16833413,2,1,N,N,43,2T3BF4DV4CW215997,2012,8,91,581,104,N,78724,1,1,2,4,12,,,,N,ROCHA'S TOWING: 512-280-2642,"5700 BURLESON RD, AUSTIN 78744",N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,1,0,0,0,1,0,,,,,,,,
16835326,1,1,N,Y,43,UNKNOWN,,99,208,763,0,N,,1,,16,1,3,,,,Y,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16835326,2,1,N,N,43,5XYPG4A34KG450239,2019,17,55,767,104,N,78717,1,1,15,3,10,,,,Y,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,2,0,3,0,2,0,,,,,,,,
16835327,1,1,N,N,43,WAUAFAFLXDA109184,2013,2,8,2148,104,N,78729,1,2,15,2,11,,,,Y,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16835327,2,1,N,N,43,1G1ZD5E18BF214933,2011,17,107,56,104,N,78729,1,2,15,2,11,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16835328,1,1,N,N,43,3GCPCSE02DG151613,2013,21,107,658,30,N,78681,1,2,2,2,12,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16835329,1,1,N,N,43,5TDZT34A37S295217,2007,21,91,722,30,N,78620,1,1,2,3,12,,,,Y,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,3,1,0,0,0,2,0,0,0,,,,,,,,
16835330,1,1,N,N,43,YV4982CY8A1533039,2010,21,98,781,69,N,78739,1,2,2,4,12,,,,N,FINGER TOWING SERVICE,OWNERS RESIDENCE/REQUEST,N,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,5,1,0,0,0,5,0,0,0,,,,,,,,
16835330,2,1,N,N,43,3C7WDMBL3CG268587,2012,2,109,568,103,N,21031,1,2,5,0,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16835331,1,1,N,N,43,3FAHP0HAXAR366745,2010,2,37,1097,104,N,77429,1,2,2,5,12,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16835331,2,1,N,N,43,5XYZG3AB3CG137873,2010,16,45,713,69,N,78717,1,2,6,2,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16835332,1,1,N,N,43,2C3AA63H15H667320,2005,17,21,65,104,N,78745,2,,3,4,11,,,,Y,A-TEX TOWING,5526 1/2 W HWY 290,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
16835332,2,1,N,N,43,3GNCJLSB9HL277889,2017,2,107,2248,104,N,78749,1,2,3,4,11,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16835333,1,1,N,N,43,1C3CDZABXDN628604,2013,21,109,549,104,N,78741,2,,,,,,,,,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,7,1,0,1,0,1,0,1,0,,,,,,,,
