Crash_ID,Damaged_Property
15646003,LANDSCAPING DAMAGE
15646003,"LANDSCAPING, TREE DAMAGE"
15646014,GUARD RAIL
15646023,FENCE AND PORCH
15646024,CONSTRUCTION GUARDRAIL
15646077,BUS STOP SIGN STOP ID 5432
15646079,"SILVER FIRE HYDRANT 250WP, TWO WALK SIGN"
15646079,10 FEET OF WOOD FENCE 4812 FLICKER LN
15646105,GAURDRAIL DAMAGE ON LEFT SHOULDER.
15646108,GUARDRAIL
15646110,GUARDRAIL APPROX 40 FEET
15646112,SPEED LIMIT SIGN
15646120,FENCE DAMAGED
15646120,DAMAGE TO EXTERIOR WALL
15646121,BORDER AROUND DRIVEWAY
15646157,LIGHT POLE 371531
15646241,TREE
15646241,2 BENCHES
15646241,DAMAGED BUILDING
15647107,OAK TREE
15647398,RAILING
15647408,SIGN ON WB SIDE OF RR TRACKS
15647409,284953 LIGHT POLE
15647440,ENTRANCE GATE
15650091,LIGHT POLE KNOCKED OUT OF THE GROUND
15650096,SIGNAL LIGHT POLE NUMBER 377248
15650102,GUARD POST
15650656,BUILDING
15650678,BICYCLE
15653841,"IRRIGATION LINES, SIGN AND LANDSCAPING"
15653844,GRAY MOUNTAIN BICYCLE CRUSHED BY VEHICLE
15653844,HANDICAPPED RAMP RAILING RAN OVER
15653844,TELEPHONE POLE GUIDEWIRES RIPPED UP
15653890,DESTROYED POTTED PLANT LARGE IN SIZE
15653890,BROKEN WINDOW
15653890,DAMAGE TO BRICK WALL SW CORNER
15653931,DAMAGED BICYCLE.  REAR WHEEL BENT
15653934,TREE
15653936,BUSH ON FRONT LAWN
15653943,BICYCLE
15653973,BICYCLE
15654053,IH-35 SIGN
15654059,FRONT OF HOUSE
15656022,GUARDRAIL TO 183 RAMP
15656029,TREE
15656067,WATER FILLED BARRICADE
15656090,METAL UTILITY POLE
15657877,LIGHT POLE
15657881,LIGHTPOLE #223929
15657890,BICYCLE SCRATCHES
15657893,FIRE HYDRANT 63845
15659893,DAMAGED ROAD SIGN
15659901,CHURCHES CHICKEN
15659935,OUTSIDE WALL TO BUILDING DAMMAGED
15661166,STREET LIGHT POLE #398943
15661665,FRONT WALL ON THE EAST SIDE
15661670,5 NO PARKING SIGNS
15661687,DAMAGED LARGE POTTED PLANT BARRIER
15669177,TRAFFIC CABINET 686
15669186,TREE
15669236,HWY GUARD RAIL 15 FEET
15669237,CROSS WALK SIGN
15669237,CROSS WALK LIGHT
15669243,CONCRETE BARRIER - SCRATCHES
15669246,RESIDENCE / GARAGE DOOR & FRAME
15669306,APPROX 15 YARDS GUARDRAIL
15669308,DAMAGED IRON FENCE
15669310,BICYCLE
15669373,GUARDRAIL DAMAGED AROUND 70 FT
15669398,SUPPORT CABLES
15669398,NATURAL GAS RISER
15669402,LIGHT POLE AND RAIL
15669411,"GUARD RAIL, APPROXIMATELY 20FT"
15669412,DAMAGED STONE FENCE
15669418,CONCRETE CULVERT
15669462,GUARDRAIL
15669465,CITY LIGHT POLE 365229
15669542,BUS STOP
15669547,FRONT WINDOW OF BUSINESS ON WEST SIDE OF
15669584,TREE
15669587,SHRUBS
15669587,CHAIN LINKED FENCE
15670819,NONE
15670946,ROADWAY SIGN KNOCKED DOWN
15670957,WALL
15671172,ELECTRIC POLE #405127
15671172,TREE/CHAIN LINK FENCE
15671178,CITY LIGHT POLE NUMBER 403460
15671178,DESTROYED 20-30 FEET OF WOODEN FENCE
15671178,DESTROYED A SMALL WOODEN SHED
15671185,GUARD RAIL
15671185,METAL LIGHT POLE 377079
15673553,DAMAGED FIRE HYDRANT
15673564,FENCE
15673571,SECURITY GATE
15673611,GARAGE DOOR
15675671,APPROXIMATELY 30 FEET (GUARD RAIL)
15675710,STREET LIGHT 389346
15675712,6' CONCRETE CENTER MEDIAN
15679484,ONE WAY SIGN FOR WB KOENIG AT DUVAL
15679493,POLE 285392 BROKE AT BASE
15679497,GUARDRAIL DAMAGE APPROX 25 FT
15679505,CONSTRUCTION BARREL
15679577,FRONT FENCE
15679595,HEB SIGN RETAINING WALL
15684201,GUARD RAIL
15684208,LIGHT POLE
15684209,30 FT GUARDRAIL ON EAST SIDE OF ROAD
15684224,TRAFFIC SIGNAL CONTROL BOX
15684264,PEDESTRIAN CROSSING SIGNAL WAS STRUCK
15684266,FIRE HYDRANT WAS HIT. NO VISIBLE DAMAGE
15684270,ONE WAY SIGN. 35 INDICATOR SIGNS NB SB
15684272,CAST IRON LIGHT POLE
15684272,FIRE HYDRANT
15684274,PEDESTRIAN CONTROL DEVICE
15684275,UTILITY POLE AND SIGNAL LIGHT
15684285,STREET SIGN
15684289,ABIA AIRPORT FENCE
15684344,UTLITY POLE #376963
15684427,CITY BUS BENCH
15684427,CITY SIGNAL CONTROL BOX
15684428,UTILITY POLE
15684499,CABLE BOX
15684500,GUARDRAIL
15686290,BRIDGE OVER US HWY 183 STATE HIGHWAY 71E
15686301,"CAR, HOME"
15686301,MAILBOX
15688538,CONCRETE DIVIDER
15688544,TREE DAMAGE
15688614,STREET LIGHT
15688618,TELEPHONE SUPPORT WIRES
15688619,SCUFFS OF RAISED CURB
15688619,2 SIGN POST KNOCKED OVER
15693578,12 POLES AND 50 FEET GUARD RAIL DAMAGED
15693881,POWER POLE 233540
15693883,TXDOT SIGNAL POLE
15693886,CONCRETE RETAINING WALL
15693926,SPRINKLER SYSTEM
15693926,BUILDING
15693945,AUSTIN ENERGY LIGHT POLE
15693984,GUARD RAIL
15693997,ELECTRIC PANEL
15694058,"15 FEET BRICK FENCE, 10 FEET WOOD FENCE"
15694101,CONCRETE SUPPORT POLE
15694102,YIELD SIGN
15694102,LIGHT POLE
15694104,SAFETY HAND RAILING
15696412,PEDESTAL METER BOX AT THE FRONT YARD
15696418,ABOUT 30 FT OF GUARDRAIL
15698893,PAINT TRANSFER ON IMPACTED GUARDRAIL
15700436,DAMAGED NORTHEAST SIDE OF HOME
15704408,"LANDSCAPING, SPRINKLERS, FENCING"
15706490,AMAZON PACKAGE LOCKER
15706506,MORELAND PROPERTIES
15706506,1400 SCENIC DRIVE
15706509,PRIVATE RESIDENCE FENCE
15706546,GUARDRAIL
15706559,44 FOOT SECTION CONCRETE MEDIAN
15706566,TRAFFIC CONTROL BOX HIT AND KNOCKED OVER
15706608,FENCE IN FRONT YARD DAMAGED
15706612,MEDIAN TO 45 FLYOVER
15706612,ROADWAY SURFACE
15706722,GUARD RAIL
15706766,GUARD RAIL
15706773,"DAMAGE TO BRICK WALL OF ""LEGEND OAKS PLA"
15706778,YELLOW ARROW SIGN
15706864,CONCRETE CURB
15706918,WATER BARRIERS
15706970,LAWN DAMAGE
15706983,723 E.6TH ST
15707021,BRIDGE RAILING DAMAGED
15707085,ELECTICAL POLE
15707086,SMALL CONSTRUCTION FENCE
15707090,GUARD RAIL
15707137,DISABLE SIGN AND RAIL
15710164,2 SIGNS KNOCKED DOWN.
15711387,PARKING LOT MARKING DAMAGE
15711416,KNOCKED OVER STOP SIGN
15711417,GUARD RAIL
15711418,SIGN/POLE
15711429,DESTROYED MAILBOX AT 1141 W RUNDBERG LN
15711448,FIRE HYDANT
15711454,LANDSCAPE DAMAGE
15711465,TREE
15711470,DAMAGE TO FENCE AND BUSHES.
15714894,RETAINING WALL
15714907,TRAFFIC SIGNAL POLE
15714910,GARD RAIL (APPROX 50 FT)
15714963,GUARD RAIL DAMAGE APPROX 60 FEET
15714981,UTILITY POLE #283039
15715000,PEDESTRIAN GUARD RAIL
15715017,BUILDING STAIRWAY/2ND STORY SUPPORT BEAM
15715024,WHEEL CHAIR
15715025,RETAINING FENCE
15715048,BILLBOARD SIGN
15715058,GATE AND LOCK
15718752,UTILITY POLE
15718761,POLE
15718774,FIRE HYDRANT
15718866,STONE MAILBOX
15718960,REAL ESTATE PROPERTY SIGN
15718968,ONE WAY SIGN
15723886,BICYCLE
15723967,GUARDRAIL
15723975,UTILITY POLE
15727842,MAIL BOX
15727842,TELEPHONE POLE/STREET LIGHT
15727845,TREE ON PARKING LOT
15727854,2 DAMAGED GARBAGE BINS
15727856,SPEED LIMIT SIGN
15727924,LIVESTOCK FENCE
15727940,SUBSTANTIAL DAMAGE TO WALL OF STRUCTURE
15727956,STREET LIGHT #362478 FELL FROM POLE
15727962,35 MPH SPEED LIMIT SIGN
15727986,WOOD TELEPHONE POLE
15731336,TWO SECTIONS OF FENCE LINE ENTRY AND EXI
15731532,TREE AND ROCK LANDSCAPING
15731542,LIGHT POLE
15731546,BACK FENCE
15731610,ROAD WORK AHEAD
15734429,STONE MAILBOX
15735213,BUILDING 9414 N PARKFIELD DR
15738196,LIGHT POLE WAS HIT AND KNOCKED DOWN
15740126,GUARDRAIL POST
15740310,100FT GUARD RAIL DAMAGE
15740317,DAMAGE TO THE AUSTIN SUITES HOTEL.
15740326,SCHOOL SPEED LIMIT AND YELLOW SIGN DOWN
15740379,ARROW BOARD
15740381,BRICK MAILBOX
15740418,MOVABLE GUARDRAIL/WATER BARRIER STRUCK
15740435,LIGHT POLE IN CENTER MEDIAN #366115
15745269,CONCRETE PILLAR AND ROT IRON FENCE
15745274,CROSS WALK LIGHT POLE. NO POLE NUMBER
15745346,LIGHT POLE #357270
15745364,CITY LIGHT POLE# 234507
15745402,METAL GUARDRAIN IN CENTER MEDIAN
15745473,POWER POLE
15745476,CONCRETE BARRIER
15745481,GUARDRAIL
15745489,SIGNAL LIGHT POLE CROSSWALK POLE
15745541,STREET SIGNS(NO PARKING/BIKE ONLY)
15745541,FENCE
15745542,339552
15745554,STREET SIGN
15750306,LIGHT POLE 278778. 20 DT OF GUARDRAIL
15750327,STOP SIGN
15750503,STREET AND STOP SIGN
15750503,LIGHT POLE
15750504,2 ROAD SIGNS
15750519,COVERED AWNING
15750607,LIGHT POLE
15750732,FENCE
15750742,'WRONG WAY' SIGN KNOCKED DOWN
15750756,STREET LIGHT
15752197,FRONT WALL BESIDE GATE
15752203,METAL FENCE IN PARKING LOT DAMAGED BY V1
15752203,PARKED TRAILER
15752290,FENCE
15752295,INTERSTATE GUARDRAIL
15752296,GUARDRAIL AND STREET GOUGED
15757374,3005 MANCHACA
15758437,LIGHT POLE
15758452,DAMAGE TO BUS STOP #1365 RAILING
15758530,GUARDRAIL
15758548,5 FT OF GUARDRAIL DAMAGE
15761263,LARGE METAL HWY SIGN
15761326,EXTERIOR BUILDING WALL
15761448,PERIMETER FENCE
15761507,GUARD RAIL DAMAGED ON N IH35 NB
15761870,ROSEMARY BUSHES
15761883,TRASH CAN
15761885,STREET SIGN
15762363,METAL FENCE
15762365,STOP/STREET SIGN
15762373,WOODEN POSTS ON SIGN
15766660,LIGHT POLE TAKEN DOWN
15766668,DAMAGED METAL FENCE
15766677,APPROXIMATELY 5 WOOD PYLONS
15766680,PEDESTRIAN ELECTRONIC LIGHT
15766811,POLE #214264
15766823,BICYCLE
15766829,TELEPHONE POLE #306811
15766918,STREET LAMP #378895
15766924,EXTERIOR WALL
15766927,GUARD RAIL ON SIDEWALK 600 BLOCK S LAMAR
15767055,UTILITY POLE #283313
15767058,APPROXIMATELY 20' OF IRON FENSE DISPLACE
15767188,CROSSWALK SIGN NW CORNER OF INT
15767191,MAILBOX
15767191,RETAINING WALL
15767193,AISTIN ENERGY POWER POLE# 229824
15770058,GUARDRAIL ON THE SB SERVICE ROAD
15770121,WALL
15770131,DAMAGED CHAIN LINK FENCE AND CEMENT
15770192,MAIL BOX
15770193,LANSCAPING AND TREES
15770193,LANSCAPING AND MAIL BOX
15770245,GUARDRAIL BY BUILDING 4
15770255,CHAIN LINK FENCE POST
15770259,STOP SIGN & STREET SIGNS
15770260,50 FEET OF DAMAGED GUARD RAIL
15770262,STREET SIGNS MARKED HIGHWAY 183 SOUTH
15774344,GUARD RAIL
15774354,10300 GOLDEN MEADOW DR BLDG 2
15774408,LIGHT POLT # 353491
15774423,GUARD RAIL DAMAGE
15774496,GUARD RAIL
15774521,DAMAGE TO CONSTRUCTION
15774577,DAMAGED FENCE
15774579,GUARD RAIL
15775220,STOP SIGN
15783757,CONCRETE BLOCKS NEAR ENTERANCE
15787004,CITY FIRE HYDRANT
15787012,STOP SIGN SE CORNER
15787018,TOLL BOOTH
15787097,15 FT CONCRETE /METAL BARRIER
15787098,APPROX 10FT OF CHAIN LINK FENCE
15787099,METAL FENCE HIT AND LEANING
15787107,CEMENT RETAINING WALL
15787154,SPEED LIMIT SIGN
15787234,GARAGE DOOR DRIVEN THROUGH AND DRYWALL
15787234,DRYWALL
15787242,SIDE WALL OF THE GARAGE OF A TOWN HOME.
15787247,LIGHT POLE
15787248,STREET SIGN
15787319,FENCE/HOUSE
15787326,OAK TREE/RETAINING WALL
15787382,40FT OF GUARDRAIL DAMAGE
15787406,LIGHT POLE
15787411,BUSINESS WALL AND WINDOW DAMAGE
15787413,POWER POLE 231585
15787413,GOUGES IN STREET SURFACE
15787454,10 FT OF GUARDRAIL
15787457,HIT HOUSE FOUNDATION
15787458,SIGN #80160541233
15787463,FIRE HYDRANT
15787473,GUARDRAIL
15787580,CITY OF AUSTIN LIGHTPOLE
15787580,FENCE
15787583,ELECTRICAL POLE #401069
15787740,FENCE TO APARTMENT COMPLEX
15787747,TRAFFIC BARRIER
15791196,SIDE RAILS
15791206,FENCE
15791215,FRONT DOOR FRAME AND INTERIOR WALL
15791268,DAMAGED FENCE AND GARAGE
15791273,APPROX. 40 FT GUARDRAIL
15791281,STEEL LIGHT POLE
15791281,WROUGHT IRON FENCE
15791317,LARGE TREE
15791326,"RETAINING WALL, STONE"
15791326,"HYDRANT, FIRE PLUG"
15791327,PLASTIC BARRIERS
15791370,METAL LIGHT POLE
15791374,APPROX 70 FEET OF METAL FENCE
15791374,STREET SIGN
15791375,CHAIN LINK FENCE
15795119,RAN OVER TREE
15795132,GUARDRAIL
15795391,FIRE HYDRANT
15795399,CHAIN LIKED FENCE INCASEING A SEWER SYST
15795465,TREES IN CENTER MEDIAN OF E HOWARD LN
15795534,ROCK WALL OF DUMPSTER STORAGE AREA
15795543,TREE
15795548,TRAFFIC SIGNAL POLE
15795554,ONE WAY SIGN
15795595,FIRE HYDRANT
15795595,UTILITY POLE # 319825
15795599,BRICK MAILBOX
15795600,GUARDRAIL ABOUT 40 FEET DAMAGED.
15795603,TRAFFIC CONTROL BOX
15795604,LIGHT POLE BASE
15796457,PEDESTRIAN CROSS SIGNAL LIGHT
15798198,ROCK WALL AT HOME
15798218,ABIA SIDEWALK FENCE
15798233,DAMAGE TO TREE
15798238,LIGHT POLE
15798238,MAILBOX FOR SIDE A AND B
15798241,TREE AND GATE
15798241,BUILDING AT 933 PARK PLZ
15798280,CITY OF AUSTIN TRAFFIC POLE
15798285,METAL AND PLASTIC BARRIERS
15802269,MAILBOX
15802272,UTILITY POLE ON S CURB LINE
15802274,BICYCLE
15802305,SHRUBS AND TREE
15802319,BICYCLE
15802328,STONE MALL SIGN
15802366,UTILITY POLE
15802366,STREET SIGNS
15802461,CABLE BOX
15802472,GUARDRAIL
15802848,13-15 FEET OF CONCRETE WALL
15808373,ELECTRICAL STRUCTURAL SUPPORT LINES
15808373,TRAFFIC SIGNAL LIGHT
15808374,TREE
15808385,METAL FENCE
15808500,SIGNAL CONTROL BOX
15808501,NONE
15808660,WATER BARRIER
15811978,STOP SIGN AT ALDRICH
15811981,POWER BOX
15811988,CROSSWALK SIGN KNOCKED OVER
15811990,LIGHT POLE (POLE #282937)
15812415,10-15 FT OF YELLOW WATER BARRIER
15812490,POWERLINE #224159
15812502,BRICK &  WOODEN FENCE
15812502,UTILITY POLE
15812524,FENCE
15812524,STOP SIGN
15816386,ENTRY GATE
15816495,UTILITY POLE
15816506,TRAILER
15820567,PEDESTRIAN CROSSING SIGNAL
15820569,CRACKED ELECTRIC POLE 213921
15820578,GUARD RAIL DAMAGED
15820584,40 FT OF GUARD RAIL
15820628,UTILITY POLE
15820644,TRAFFIC LIGHT AND POLE
15820653,FIRE HYDRAND
15820660,BUSHES AND FENCE
15820682,SOUTH SIDE OF RESIDENCE
15820692,GUARDRAIL ON LEFT SIDE OF US 290 HWY WB
15821353,GUARD RAIL
15822834,DAMAGE TO TO REAR OF WALGREENS BUILDING.
15822836,STREET LIGHT POLE BROKEN OFF.
15822837,FIRE HYDRANT
15822843,RESIDENCE MAILBOX
15822845,BUS STOP
15823141,GUARDRAIL ON W CURBLINE
15823143,PRIVATE TOW SIGN
15824788,DO NOT ENTER STREET SIGN
15824792,GUARDRAIL BROKEN FROM 8 WOODEN POSTS.
15824793,BUS STOP POLE ID 5593
15825011,STAIRCASE
15826479,WATER CONSTRUCTION GUARDRAIL END CAPS
15827857,TRAFFIC LIGHT POWER POLE
15827902,25 FEET OF GUARDRAIL
15827914,VEHICLE HIT A CONCRETE MAIL BOX.
15831216,BICYCLE
15831217,GUIDE RAIL
15831221,LIGHTPOLE 25 DOWN
15831225,ROADSIDE SIGN
15831228,CONSTRUCTION FENCING (700
15831235,"LANDSCAPING, YARD STATUE"
15831301,TREE
15831304,LIGHT POLE #386176
15831304,MUELLER 5 1/4 FIRE HYDRANT
15831321,PRIVATE FENCE
15831356,FENCE
15831361,PARKED TRAILER
15831370,BUS SIGN
15831374,MCKINNEY YORK ARCHITECTS
15831432,3FT OF GUARD RAIL IN THE 8500 S IH 35 SV
15831435,REFLECTIVE POLE
15831500,TWO METAL POLES WHICH HOLD CABLE WIRE
15834285,LIGHT POLE
15834287,ROCK WALL
15836653,HIT BRICK WALL FRONT YARD LANDSCAPE
15836681,CAHIN LINK FENCE
15836687,CONCRETE WALL
15836687,DUMPSTER FENCE
15836699,GUARD RAIL 6 FT
15836714,HANDICAP PARKING SIGN AND TREE
15836720,TREE
15836726,FENCE
15836727,ELECTRIC POLE CABLE #281973
15836727,"WOODEN PRIVACY FENCE, METAL POSTS,"
15836729,LIGHT POLE #397252
15836730,TOLL BOOTH BALLARD
15836753,FIRE HYDRANT BROKEN OFF AT THE BASE
15836755,GUARD RAIL
15837052,BARBED WIRE FENCE AT 14216 PARMER LN
15839468,SALLY PORT DOOR
15839668,10-15 FEET OF GUARD RAIL DAMAGE.
15839702,GUARDRAIL
15839706,MAILBOX DESTROYED AND FENCE PUSHED IN
15839708,FIBER OPTIC CABLE
15839709,DIRECTIONAL ROAD SIGN BROKEN
15839799,CAP METRO BUS STOP SIGN
15843145,E/B & S/B DIVIDER
15843146,ONE WAY SIGN
15843160,WALL
15843160,WINDOW
15843246,AT&T WIRE BOX
15843283,PEDESTRIAN ILLUMINATED LIGHTS
15843294,CITY OF AUSTIN LIGHT POLE
15843304,AISD CHAIN FENCE RAN THROUGH BY VEHICLE.
15843560,CHAIN LINK FENCE DAMAGED 40 FEET
15846725,FENCE
15846725,GUARDRAIL
15846787,POWER BOX
15846789,TREE
15846795,METAL SIGNAL LIGHT POLE
15846796,IH35 N ROAD SIGN
15846801,FENCE
15847332,POLE # 392798
15847343,BACK FENCE
15847343,LIGHT POLE
15847395,INFORMATION SIGN EB PROPER AT 4700 BLK
15847412,CONSTRUCTION FENCE/CONCRETE BARRIER
15847826,TOLL BOOTH LANE BARRIER
15850431,METAL FENCE
15850431,FIRE HYDRANT
15851700,KNOCKED OVER U TURN SIGN
15851701,GAS PUMP TILITED AND MOVED
15851719,DAMAGED BICYCLE
15851967,50 FT GUARDRAIL DAMAGE EAST SIDE
15851985,METAL ELECTRICAL POLE
15852081,GUARD RAIL& POST
15853576,GUIDE WIRES
15857015,CEMENT BARRIER
15857016,DAMAGE TO FRONT OF HOUSE>
15857024,FENCE
15857036,POSSIBLE TO BIKE
15857041,NATURAL GAS PIPELINE SIGN
15857113,LARGE DENT AND CRACK IN BUILDING WALL
15857113,BOTH TRAFFIC LIGHT POLES ARE DENTED
15857170,BRICK WALL
15857178,TREE IN CENTER MEDIAN
15857188,FENCE
15857192,FENCE
15857232,FENCE
15857235,PHONE LINE
15857236,METAL GATE AND BRICK PILLAR
15857249,LIGHT POLE # 395053
15857250,FENCE
15857310,GAS LINE MARKER
15857310,LANDSCAPING TREE
15857314,ONE WAY SIGN
15857317,LIGHT POLE AND FIRE HYDRANT
15857317,FENCE
15859923,SMALL TREEE
15860097,STREET SIGN
15860115,GUARDRAIL
15860117,PARKED TRAILER/FENCE
15860117,GARAGE AT 9404 NIGHT STAR
15860211,NONE
15866393,FENCE
15866393,STOP SIGN
15866543,2605 E 7TH ST
15866544,GUARDRAIL
15866698,30-40FT OF GUARDRAIL
15866789,WATER BARRELS
15866797,BUILDING AND GAS LINE
15866798,GUARDRAIL
15866869,175FT GAURDRAIL
15866934,DAMAGE TO WALL OF BUILDING
15866938,DAMAGED BRICK WALL
15867061,CONSTRUCTION BARRIER
15867076,FRONT FENCE OF YARD KNOCKED OVER
15867155,GUARDRAIL
15868591,GUARD RAIL
15868604,TREE
15868738,GUARDRAIL DAMAAGE
15870235,YELLOW FENCE ON PROPERTY DAMAGED
15870342,PARKED TRAILER
15871707,ROCK/METAL FENCE AND CONCRETE WALL
15871712,IDEAL IMAGE LASER HAIR REMOVAL
15871712,TOMO SUSHI
15871783,FENCE & SHED
15871788,PEDESTRIAN CROSSWALK SIGNAL POLE
15873608,ROAD GUARDRAIL
15874431,30 FEET OF GUARD RAIL DAMAGE
15874439,UNIT 1 STRUCK SAFETY BARRICADE AT EXIT
15874483,FENSE
15874489,NO PARKING SIGN KNOCKED DOWN IN 2300 BLK
15874513,PARKING LOT DRIVEWAY (BLACKTOP)
15878007,CHAIN LINK FENCE
15878008,STOP SIGN WITH STREET NAMES
15878075,GAURD RAIL
15878091,BRICK MAILBOX
15878095,LANDSCAPING
15878095,CROSSWALK SIGN
15878178,SEVERAL TREES KNOCKED OVER
15878181,STREET SIGN
15878237,TREE AND POSSIBLY BLDG DAMAGE
15878238,FENCE LOCATED ON PROPERTY LINE
15879988,CAPITAL METRO BUS STOP
15880978,DAMAGE TO BACK LEFT OF TRAILER
15889846,DAMAGED SIGN TO IBM SIGN
15889848,ELECTRIC POLE #242524
15889851,BRICK PILLAR ON SOUTH CURB INDIAN MOUND
15889992,SIED BAR TO LOADING DOCK
15890018,MAILBOX
15890036,CONCRETE DIVIDER
15890044,12 FT OF GUARDRAIL
15890057,SEWER DRAINERS EJIW
15890151,STOP SIGN
15890207,BIKE PATH SIGN/ TOW SIGN
15890211,CONCRETE RETAINING WALL
15890213,BUS STOP SEATING
15890311,LIGHT POLE 365623
15890328,CITY LIGHT POLE #340732
15890334,GUARDRAIL
15890346,BRICK WALL
15890350,WOODEN UTILITY POLE
15890410,DO NOT ENTER SIGN
15890479,STOP SIGN
15890529,YIELD SIGN
15890539,PEDESTRIAN GUARDRAIL DAMAGED.
15892187,25' SECTION OF GUARDRAIL/END CAP
15892194,LIVE OAK TREE
15892195,LIGHT POLE
15892444,CONCRETE BARRICADE
15895600,3 FEET OF STEEL GUARDRAIL
15896053,MAILBOX
15896056,GUARDRAIL
15896060,SIGN
15896268,CONCRETE DRAINAGE DITCH
15896270,GUARDRAIL
15896458,DAMAGE TO METAL FENCE OF THE ROSEWOOD
15896598,WOODEN RAMP PORTCH W RAILING 8FT DAMAGED
15896600,45 FOOT GUARD RAIL
15896616,LIGHT POLE #363213
15896637,FIRE HYDRANT
15896649,120 FEET OF GUARDRAL
15897784,CONCRETE GUARDRAIL
15897786,MAGNA ELECTROSHOCK BICYCLE
15897793,CONCRETE MEDIAN
15898102,UTILITY POLE
15898105,POWER LINE
15898110,FENCE AND TREE
15901281,SOUND WALL
15901686,GUARDRAIL
15902114,GUARDRAIL AT PECAN/MCNEIL
15902122,10 FEET OF 6' TALL WOOD FENCE
15902123,LIGHT POLE 365161
15902159,MAILBOXES
15902199,CITY OF AUSTIN ELECTRIC POLE (#278426)
15902212,MAILBOXES AND YARD
15902215,GUARD RAIL
15902216,METAL GUARDRAIL
15903289,GUARDRAIL AND POST
15904323,AIRPORT FENCE
15904325,TWO WARNING ARROW SIGNS
15904455,AC UNIT ON SIDE OF HOUSE DAMAGED
15904483,CROSS WALK SIGN
15906058,STREET SIGN
15906060,20FT OF FENCE TEKEN OUT. $1000 DAMAGE.
15906067,WATER BARRELS BY CONSTRUCTION WALL
15908104,LEFT PILLAR AT ENTRANCE GATES
15908111,GUARD RAIL
15908118,BUILDING EAST WALL
15908207,MOTORIZED SHOPPING CART
15908214,FRONT FENCE AND YARD AREA
15908309,STONE MAILBOX
15911328,BENT METAL ON PLANTER
15913589,DAMAGE TO GUARDRAIL
15914008,TELEPHONE POLE #244589
15914008,TELEPHONE POLE #244572
15914014,50 FT GUARDRAIL DAMAGE
15914425,LIGHT POLE 319273
15915492,FIBER OPTIC CABLE SIGN
15915499,AUSTIN ENERGY LIGHT POLE
15915506,TREE
15915917,TELEPHONE POLE
15915918,METAL FENCING AND FENCE POSTS
15915921,BUILDING
15917068,TREK BICYCLE. WAS ON BUS BIKE RACK.
15917073,FENCING
15917078,DAMAGE TO LIGHT POLE
15917180,ITS POLE -- TRAFFIC COUNTER
15917311,UTILITY POLE AND TRANSFORMER
15919991,YIELD SIGN
15920034,DAMAGE TO TRUNK OF OAK TREE BY VEHICLE
15921693,TRASH CAN
15921695,#397030
15921745,PEDESTRIAN SIGNAL LIGHT
15925300,FENCE IN FRONT YARD
15925300,GRASS AND LANDSCAPING
15925304,TRAFFIC CONTROL DEVICE
15925313,METAL GUARDRAIL
15925315,DAMAGE TO TOLL
15925369,CONCRETE BARRIERS/MULTIPLE
15925374,CART
15925382,GUARDRAIL DAMAGE
15925385,ABOUT 12 FT OF FENCE
15925455,GAS PUMP
15925488,FIRE HYDRANT
15925494,TX DOT CABLE BARRIER
15925532,SHIMANO SCHWANN BICYCLE
15925943,GAURD RAID DAMAGE
15928022,PINK GRANITE PILLAR OR COLUMN BROKEN
15929403,PILAR SUPPORT AT CHURCH ENTERANCE
15929626,WARNING SIGN BENT OVER
15929626,1 800-959-5325WARNING POLL UPROOTED
15929691,SCRATCHED NORTH SIDE OF POLE #356608
15937487,20' BLACK WROUGHT IRON FENCE
15940138,POSTED PVT PROPERTY TOWING SIGN
15940187,GRASS
15940199,NW CORNER OF WOODEN FENCE
15940207,SPEED LIMIT SIGN
15940210,LANDSCAPEA/ PRIVACY FENCE
15940283,CITY TELEPHONE POLE - 261789
15940291,MAILBOXES
15940338,FENCE
15940350,UTILITY POLE
15940350,STRRET SIGN
15940352,PARKING METER/ STREET SIGNS
15940397,EROSION CONTROL
15940397,GRADING
15940402,PEDESTRIAN CROSSING SIGN
15940438,STATE HWY SIGN
15940440,STONE RETAINING WALL
15940441,NO DAMAGE TO DIVIDER WALL
15940449,FIRE HYDRANT
15940453,GUARD RAIL
15940457,WOODEN PRIVACY FENCE
15940548,A CONSTRUCTION SIGN
15940557,ONE WAY SIGN
15940557,20 FEET OF GUARD RAIL
15940606,GUARDRAIL
15942270,NEIGHBORS FENCE
15942287,80FT GUARD RAIL
15942323,BUILDING
15942323,STEAL TUBE FENCE
15942361,THE CONCRETE BARRIER WAS JUST SCRATCH.
15942367,APPROXIMATELY 50FT OF GUARDRAIL
15942370,"FRONT WHEEL BENT - 24"" FELT BICYCLE"
15942376,"MAILBOX, TREE"
15942377,LIGHT POLE
15942379,GUARD RAIL DAMAGE. ABOUT 60 FEET.
15942410,DENT AT THE BASE OF POLE
15942424,NEWSPAPAER BOXES
15942424,TRASH CAN
15942444,BICYCLE DAMAGED
15942448,FRONT ENTRANCE TO BUILDING
15942454,HWY ENTRANCE SIGN
15942454,CONSTRUCTION BARRICADES
15943447,FRONT END BUMPER
15943447,REAR END DAMAGE
15943451,GUARD CABLE DAMAGE 150 FEET AND 13 POLES
15944017,STOP SIGN
15945613,15 FEET OF IRON FENCEW 1 AIR CONDITIONER
15945616,66 FT OF GUARD RAIL DAMAGE
15945621,FIRE HYDRANT
15945622,GUARDRAIL
